web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225182-27","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=5","Rotational Slam
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/287/rotational-slam/","Begin with the medicine ball overhead with the arms straight up over the head. Perform a squat and twist to one side at the same time, quickly slamming the ball to the ground to that side of the body. Catch the ball when it rebounds and bring the ball up and overhead, slamming it down on the other side of the body. Repeat quickly, alternating sides. 
			

		Share:","Rotational Slam","Medicine Ball","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/287-1.jpg"
"1712225185-28","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=5","Reverse Slam
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/218/reverse-slam/","Stand with the ball in both hands in front of the body. Jump up on the toes and raise the ball overhead, then quickly bend the elbows to slam the ball down behind the body. Turn around and pick up the ball, and repeat. 
			

		Share:","Reverse Slam","Medicine Ball","Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/218-1.jpg"
"1712225187-29","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=5","Reverse Lunge with Rotation
			    
			    

	
		Target Body Part:
		Abs, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/360/reverse-lunge-with-rotation/","Stand with the feet about hip-width apart, and hold a dumbbell in a vertical position directly in front of the chest. Keep the elbows close to the rib cage and the back straight while stepping backwards with the left foot and lowering the left knee almost to the ground. At the bottom of the movement keep the back tall and twist the dumbbell over the right leg. Turn back to the center, press the right foot into the ground, and step the left leg forward to return to the original starting position.  
			

		Share:","Reverse Lunge with Rotation","Dumbbells","Abs, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/360-1.jpg"
"1712225189-30","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=5","Renegade Row
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/355/renegade-row/","Hold one dumbbell in each hand, place the dumbbells on the floor with one hand directly under each shoulder and the legs straight out behind about shoulder-width apart. Start with the elbows bent and the chest down at the dumbbells. Keep the body straight and flat while pushing the arms into the dumbbells to straighten them into the top of the push up position.  At the top of the push-up, press the feet into the ground and pull the right hand up to bring weight the chest. Keep the elbow close to the rib cage. Slowly lower the weight to the floor before pulling the left hand up toward the side of the trunk. After doing a row with each arm, slowly lower the body to the floor for the next push up. 
			

		Share:","Renegade Row","Dumbbells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/355-1.jpg"
"1712225191-31","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=5","Push-up with Single-leg Raise
			    
			    

	
		Target Body Part:
		Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/42/push-up-with-single-leg-raise/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core and abdominal muscles (""bracing"") and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase, contract your glutes (butt) and quadriceps (thigh) muscles to create stability for your core. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or be allowed to flare outwards slightly.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. As your press upwards, extend your left hip to lift your left foot off the floor, keeping the knee extended. Attempt to avoid rotation in your hip as you raise the left leg off the floor. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows and your left leg is extended off the floor. Hold this position briefly before returning to your starting position. Repeat with your opposite leg
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up with Single-leg Raise","No Equipment","Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/42-1.jpg"
"1712225195-32","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Push-jerk
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/385/push-jerk/","Stand with the feet about shoulder-width apart and grip one kettlebell in each hand while they are on the ground inside the feet. Pick up both at the same time. Hold one kettlebell in each arm on the chest near the shoulder, with the elbows close to the rib cage and the wrists bent to keep the kettlebell held firmly to the forearm. Keep the back straight and bend the knees slightly to dip at the hips before explosively pushing both feet into the floor and jumping up to bring the right foot forward and the left foot back, landing in a split-leg lunge position while punching both arms straight into the air. As the arms straighten fully, press the right foot into the floor to step back and bring the left leg forward to finish standing with the feet under the hips. Slowly lower both weights by pulling the elbows down to the rib cage to bring the kettlebells back to the original racked position on the chest and shoulders. 
			

		Share:","Push-jerk","Kettlebells","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/385-1.jpg"
"1712225197-33","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Push Press
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/24/push-press/","Place a barbell in a squat rack so that the bar is slightly lower than shoulder height, and grip the bar with the hands about shoulder-width apart. Dip under the bar to lift it up and rest it on the front of shoulders, then step back away from the rack. Place the feet hip-width apart, and bend at the knees while keeping the back straight. Quickly press the feet into the floor and snap the hips forward while pushing the weight directly overhead with the elbows facing away from the body. Slowly lower the barbell to the shoulders and repeat. The power for moving the weight should come from the hips and transfer through the shoulders and arms. 
			

		Share:","Push Press","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/24-1.jpg"
"1712225200-34","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Push Jerk
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/313/push-jerk/","Place a barbell in a rack at approximately shoulder-height. Grip the bar with the hands about shoulder-width apart and dip under the bar to bring it off the rack. Step backwards with the bar resting across the front of the shoulders. The palms should be facing the ceiling and the elbows pointed straight ahead. Quickly bend the knees while keeping the back straight and the chest tall. Explosively drive the feet into the ground to send the bar directly upwards overhead. While driving the bar upwards, make a little jump and push body under the bar as it is moving upwards landing with the right foot forward and left leg behind (feet should remain approximately hip-width apart). The bar should finish its upward movement while the right leg is in a lunged position. Press the right foot into the floor and step back a half step, then step the left foot forward until both feet are in the same line, shoulder width apart, while holding the barbell overhead. Lower the bar to the shoulders and repeat. 
			

		Share:","Push Jerk","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/313-1.jpg"
"1712225202-35","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Pull to Press
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/342/pull-to-press/","Place a cable pulley at about waist height and attach a rope handle. Grip one end of the rope in each hand so that the thumbs are close to the end of the rope. Face the cable pulley with the right foot forward and the left foot back, keeping the feet hip-width apart. Sink back onto the right hip and keep the back straight and tall while pulling the hands back to the chest. Push the ball of the right foot into the ground while turning to the left (away from the machine) so that the left foot is forward. With the back to the machine, push the hands away from the body until the arms are straight. Pause at the end of the movement before slowly bringing hands back to the chest and turning back to face the machine to return the weight to its original starting position. 
			

		Share:","Pull to Press","Resistance Bands/Cables","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/342-1.jpg"
"1712225204-36","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Prone Runner
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Stability Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/298/prone-runner/","Lying face down on top of a stability ball, walk the arms out slowly until the lower legs are resting on top of the ball. Bring one knee off the ball and bend it under the chest. Keep the neck straight and spine in a neutral position. With the leg that is on the ball, pull the knee in towards the chest, bending the knee while kicking the opposite leg straight out over the ball. Continue alternating these leg positions for the desired number of repetitions before switching legs. 
			

		Share:","Prone Runner","Stability Ball","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/298-1.jpg"
"1712225206-37","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Power Clean
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/125/power-clean/","Place a barbell on the floor (if not using standard 45# plates use plates of the same size or place on a lift to bring the bar up higher.) Stand with the feet about hip-width apart and with a straight back and a tall chest, then bend forward at the hips. Place the hands about shoulder-width apart and grip the bar tightly. For the first pull: explosively push the feet into the ground while pulling the bar straight up, close to the body. For the second pull: as the bar moves past the knees, explosively push the hips forward and up while continuing to pull the bar straight up the front of the body. For the catch: as the bar passes the belly button, pull the body forcefully down under the bar and snap the elbows forward. Slide the feet out to the squat stance and drop the hips below the knees so that the bar lands on the front of the shoulders (with the palms facing the ceiling and the elbows pointed straight ahead.) Stand all the way up. Lower the bar back to the starting position under control. 
			

		Share:","Power Clean","Barbell","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/125-1.jpg"
"1712225208-38","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Overhead Slams
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/182/overhead-slams/","Step 1
Starting Position: Stand with your feet hip-width apart and holding a medicine ball in both hands directly in front of your chest; grasp the ball with your hands in a neutral position (palms facing each other), and elbows fully flexed (bent) and facing down towards the floor. 
 
Step 2
Downward Phase: Begin your downward phase by first shifting your hips backwards then slowly moving downwards to create a hinge-like movement at your knees. Continue to lower yourself until your feel your heels about to lift off the floor. Depress and retract your scapulae (pull your shoulders down and back) and engage your abdominal / core muscles (""bracing"") to stiffen your torso and support your spine. Maintain a flat back by bending forward at the hips, keep your head facing forward and reach the medicine ball back between your legs to prepare to bring it up overhead in a rapid motion.  
 
Step 3
Upward phase: Swing the medicine ball upwards over your head while reaching it back behind your head and neck and simultaneously straightening your legs and rolling up on the balls of your toes to create triple extension (ankle plantarflexion, knee and hip extension); lean back while pushing the hips forward to lengthen the abdominal muscles, keep the abdominals contracted and engaged (bracing) throughout the movement to ensure spinal stability.  
Step 4
Explosively bring the ball down over your head to throw it directly downwards into the floor while dropping your weight back into your hips.  As you throw the ball down, make sure you are maintaining the abdominal bracing and hinge from the hips to maintain spinal stability.
Step 5 
Exercise Variation: Use a bouncing medicine ball to throw it straight down and have the ball bounce back up into your hands to perform continuous repetitions. 
If using a bouncing medicine ball make sure that you have ample space for safety; if you are using a non-bouncing medicine ball (a ""dead"" ball) make sure you are on a solid, stable floor that can support the force of the weight being thrown explosively into the floor.
 
			

		Share:","Overhead Slams","Medicine Ball","Back, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/182-1.jpg"
"1712225210-39","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Overhead Medicine Ball Throws
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/178/overhead-medicine-ball-throws/","Step 1
Starting Position: Make sure that you are working with a partner who can catch the ball, let the partner feel the medicine ball first so they know how much it weighs and can prepare to catch it.  Position your body directly facing your partner with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest held up and out, head in line with your spine or slightly extended (raised), heels on the floor.  Stand with the feet hip-width apart, the left foot slightly forward, the right foot slightly back while holding a medicine ball between both hands; contract and brace the abdominals while depressing and retracting your shoulder blades.  Your eyes should be looking directly at the target in order to properly aim the throw. 
Step 2
Keep your feet pressed into the ground, continue to contract and brace your abdominal  muscles, swing your arms upwards to lift the medicine ball overhead and bend your elbows to reach the medicine ball behind your head.  As you lift the ball over your head, shift your weight back into your right leg and lean back to engage the core muscles for extra power for the throw.  While preparing to throw the ball aim the throw by keeping your eyes on your partners hands as you pull the ball back over your head.
 
Step 3
Explosively step forward with the right leg and quickly bring your arms forward over your head to generate power for throwing the ball.  While stepping forward with the right leg, push the left leg into the ground create triple extension (ankle plantar flexion with knee and hip extension) and generate more forward momentum for the ball. 
Step 4 
Exercise Variation: Repeating throws: Use a wall with a medicine ball capable of bouncing and position yourself so that you can throw the ball into the wall and quickly catch it to prepare for the next throw. 
The purpose of this exercise is to generate upper body power, use a ball that is no more than 10% of your bodyweight to ensure that you can acheive the appropriate velocity for the throw.
 
 
			

		Share:","Overhead Medicine Ball Throws","Medicine Ball","Butt/Hips, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/178-1.jpg"
"1712225212-40","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Offset Single-arm Chest Press
			    
			    

	
		Target Body Part:
		Chest, Full Body/Integrated
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/356/offset-single-arm-chest-press/","Hold a dumbbell in the right hand with a strong grip and lie face up on a flat bench so that the top of the back is diagonal across the bench. Hold on to the bench with the left hand above the head near the ear. Place the feet flat on the floor with the hips pressed up into the air, and so the right shoulder of the arm holding the weight is off of the bench. Keep the hips steady and slowly bend the right elbow until it is below the bench then press the weight back up by straightening the arm over the center of the chest.
			

		Share:","Offset Single-arm Chest Press","Bench, Dumbbells","Chest, Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/356-1.jpg"
"1712225215-41","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Multidirectional Ladder Drill
			    
			    

	
		Target Body Part:
		Full Body/Integrated
	
	
		Equipment:
		Ladder
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/172/multidirectional-ladder-drill/","Step 1
Starting Position: Stand to the left of the ladder with the feet approximately hip width apart.
Step 2
Drop into an athletic ready position with the hips flexed and the straight, tall spine; drive the left foot into the ground while picking up the right foot, (with the left foot on the floor and the right leg in the air the right arm should be back in shoulder extension and the left arm forward in shoulder flexion).  Move the right foot to the right in order to plant it inside the agility ladder to begin the lateral and forward movements for the drill.  The right foot should be planted inside the ladder, once the right foot is planted inside the ladder the left foot is brought in to the ladder and placed next to the right.
Step 3
Keep the left foot planted inside the ladder and pick up the right foot to move it to the outside of the ladder, the right foot should be planted to the side and forward of the square where the left foot remains (the movement of the drill requires a zig-zag pattern which requires both lateral and forward movement). 
Step 4
Close-up: the left foot is on the outside of the ladder to push-off and the right foot is moved forward and to the right so that it can be placed and planted inside the ladder; when the right foot hits the ground, drop back into an athletic ready position and prepare to pick up the left foot to move it inside the ladder to place it next to the right.
Step 5
Close-up: both feet are planted inside the ladder, maintain an athletic ready position with the hips flexed, spine straight and tall and the eyes looking straight ahead (not pictured).
Step 6
Close-up: when both feet are next to each other in the square, pick up the right foot and plant it on the outside of the ladder in order to push off with right foot and pick up the left foot to move it forward to the next square in the ladder.  The drill should create a zig-zag pattern which is a combination of both forward and lateral movement; the foot pattern is: in-in-out-in-in-out (right foot in the square-left foot in the square-right foot outside the square with the left foot picked up and moved forward to the next square, when it is on the ground the right foot is picked up from the outside of the square and brought into the square next to the left; the left foot is then planted on the outside of the square and the right foot moved forward to the next square).  
Step 7
Exercise Variation: When learning the drill, you can plant just one foot on the outside of the ladder, as you improve your skill and speed, you can bring both feet outside the ladder-plant the right foot, then bring the left foot outside the ladder to hit the ground next to the right before being moved to the next forward square.  Another variation is to keep your eyes off of your feet and looking straight ahead where your opponent would be during an athletic competition. 

Keep your hips flexed with a tall, straight spine to ensure the athletic position throughout the entire range-of-motion of the drill.

 
			

		Share:","Multidirectional Ladder Drill","Ladder","Full Body/Integrated","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/172-1.jpg"
"1712225217-42","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Mountain Climbers
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/258/mountain-climbers/","Step 1
Starting Position: Kneel on an exercise mat or floor, positioning your knees and feet hip-width apart, with your feet dorsi-flexed (toes pointing towards your body). Slowly lean forward to place your hands on the floor slightly in front of your shoulders, fingers pointing forwards.  Flex your left hip, bringing your left thigh to your chest, placing your left foot on the floor, heel slighlty lifted and toes pointing forward.  Lift your right knee off the ground, fully extending your right leg behind you, with your foot in dorsi flexion, (toes pointing towards your shins, heel up).  Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull your shoulders down and back)

Step 2
Keeping your hands firmly on the ground, abs engaged and shoulder strong, simultaneously switch leg positions.  Both feet leave the ground as your drive your right knee forward and extend your left leg back.  Now your left leg is fully extending behind you and your right hip is flexed with your right foot on the floor.
 
Step 3
Exercise Variation: If you have limited range of motion in the hips, place hands on a step or platform.
 

Keep your weight evenly distributed on both legs. Do not shift all your weight foward into your front foot.

			

		Share:","Mountain Climbers","No Equipment","Butt/Hips, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/258-1.jpg"
"1712225219-43","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=4","Medicine Ball Lunge to Chest Pass
			    
			    

	
		Target Body Part:
		Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/264/medicine-ball-lunge-to-chest-pass/","Step 1
Before you begin make sure that you are working with a partner who can catch the ball, (let the partner feel the medicine ball first so he or she knows how much it weighs and can prepare to catch it) or be sure that you have a solid wall or medicine ball rebounder that can withstand the forces of impact from a medicine ball.  
Starting Position: Stand on the floor in an athletic ready position with both feet hip-width apart, position your body directly facing your partner (or wall / rebounder), your should be at least 5-8 feet away from your partner and each partner should maintain the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest lifted up, head in line with your spine or slightly extended (raised).   Firmly hold a medicine ball between both hands right in front of your chest; contract and brace the abdominals and keep your hips pressed forward by contracting your glutes.  Your head should be level and your eyes should be looking directly at the target. 
 
Step 2
The partner preparing to catch the medicine ball should stand with his or her feet firmly planted into the ground, the hips slightly flexed, the abdominals engaged and both hands held straight in front of the chest in order to provide a target for the partner throwing the ball.  The person throwing the ball should step forward with the right foot into a forward lunge, as the right foot hits the ground bend your left knee to allow you to sink into your right hip simultaneously push the medicine ball away from your chest to throw it directly to your partner. 
Step 3
The partner catching the ball should catch it in a standing position with the arms outstretched straight out in front of his or her body, as the medicine ball hits the hands, allow it to decelerate towards the chest.  Once the catching partner catches the medicine ball he or she should then step forward with the left leg into a forward lunge to throw the ball back to the partner who originated the throw who should be standing with the hips flexed, both feet hip width apart and the arms outstretched straight in front of his or her body to prepare to catch the ball.  
Step 4
The partner who originated the throwing should again step forward with his or her right leg into a forward lunge and throw the medicine ball back to the other person who is standing with outstretched hands prepared to catch the ball and step back into a forward lunge. 
Step 5
The partner catching the ball should first catch the ball with both hands and the feet hip width apart before stepping forward into a forward lunge with the left leg to throw another chest pass back to the partner who originated the lunging and throwing movement.  Perform a number of lunge and throws stepping with one leg before alternating and conducting the same number of lunge and throws stepping forward with the other leg.
Step 6
Exercise Variation: The partner catching the ball can balance on one leg to work on core stability while decelerating the forces related to catching the ball before stepping into the forward lunge. 
 

During the entire thowing and catching sequence each partner should position his or her body with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Each partner should keep his or her chest held up and out, the head in line with his or her spine and both hands out front while preparing to catch the ball (holding the hands in front of the body gives the partner throwing the ball a target to aim for when releasing the ball; the throwing partner should keep his or her eyes on the catching partner's hands to ensure good aim).

			

		Share:","Medicine Ball Lunge to Chest Pass","Medicine Ball","Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/264-1.jpg"
"1712225223-44","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lunge with Overhead Press
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/143/lunge-with-overhead-press/","Step 1
Starting Position: Stand with your feet together. Depress and retract your scapulae (pull your shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal/core muscles) to stiffen your spine. Hold a light-to-moderate weight medicine ball in front of your chest with both hands firmly holding on to the ball. 

Step 2
Step forward slowly lift the right foot off the floor, stabilizing your body on the left (stance / supporting) leg.  Maintain the abdominal bracing in order to avoid any sideways tilting or swaying in your upper body and press the left (stance / supporting) foot firmly into the ground to reduce any unwanted movement and maintain stability. Hold this position momentarily before stepping forward. The right (swing) leg should initiate contact with a heel strike first, slowly transferring your body weight into the right (forward) leg with the foot placed firmly on the floor, think about lowering yourself into your hips by allowing your weight to shift downwards towards the floor instead of forward. As you load your bodyweight into the right leg, avoid any sideways tilting or swaying in your upper body and try not to move the left (supporting) foot. While simultaneously lowering yourself into your right leg and hip, lift your hands holding the medicine ball straight overhead while continuing to maintain the abdominal bracing.

Step 3
While in the bottom (downward) phase of the lunge, pull the medicine ball back down towards your chest, continue to maintain a stiff core and drive your right foot into the ground to extend the right knee and straighten the leg to return to the original (starting) position of standing with both feet under the hips and the ball held in front of the chest.  Repeat for a specific number of repetitions or a certain period of time. 

Step 4
Exercise Variation: Begin with a light-weight medicine ball in order to learn how to maintain stability all of the way through the movement.  To increase the level of difficulty and to improve core and shoulder strength, once you can perform 8-12 repetitions on each leg, increase the weight of the medicine ball.  Another option is to hold one dumbbell in each hand, start with the elbows bent at ninety degrees and tucked in to the side, at the bottom of the lunge, bend the elbows to bring the weight up to the shoulders and press it directly overhead.

Forward Lunge, Forward Lunge with arm drivers, Dumbbell Step-ups
			

		Share:","Lunge with Overhead Press","Medicine Ball","Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/143-1.jpg"
"1712225225-45","https://www.acefitness.org/resources/everyone/exercise-library/body-part/full-body-integrated/?page=3","Lunge with Elbow Instep
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/140/lunge-with-elbow-instep/","Step 1
Starting Position: Stand with your feet hip width apart. Depress and retract your scapulae (pull your shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal/core muscles) to stiffen your spine.
 
Step 2
Step forward by slowly lifting the right foot off the floor, stabilize your body on the left (stance / supporting) leg and avoid any sideways tilting or swaying in your upper body by maintaining the abdominal bracing.  Keep the left (stance/supporting) foot pressed firmly into the ground, hold this position momentarily before stepping forward with the right foot. The right (swing) leg should initiate contact with a heel strike first, slowly transferring your body weight into the right (leading/forward) foot placed firmly on the floor. As you lower yourself into the right leg, maintain a straight spine by leaning forward from the hips and lower your right elbow on the inside of your right knee. 
 
Step 3
As you lower yourself into the lunge, focus more on dropping your hips towards the floor rather than driving your hips forward. This will help control the amount of forward movement of your shinbone (forward tibial translation) over your foot. Place both hands on the floor with the right slightly forward of the left and continue lowering your body to a comfortable position or until your front thigh becomes parallel with the floor and your tibia (shinbone) is in a slight forward lean.  While in the lowered position with both hands on the floor, push back through the left foot to extend the left hip and maintain the abdominal bracing to keep the pelvis stable and increase the stretch to the left hip flexor.

Step 4
From the lowered position, keep your abdominals braced and push your hands into the floor to begin to raise yourself back to a standing position.  Press the right (forward) foot into the ground and drive the right knee backwards to create knee and hip extension and pull yourself forward into a standing position.  Keep your chest lifted and abdominals braced to maintain a straight spine and level pelvis while beginning to swing the left leg forward to initiate the next repetition and stretch in to the right hip.  
 
Step 5
Continue the exercise for a specific number of repetitions or over a certain distance of travel.

Step 6
Exercise Variation: to add a stretch for the hamstrings before stepping in to the next lunge, push off of the floor with your hands, lean back and push the right foot in to the ground to straighten the right leg while shifting your weight into your left hip and stretch the right hamstrings.  Alternate with both legs.
 
Focus on maintaining the abdominal bracing through the entire range-of-motion of the movement to keep the spine stable and pelvis level.
			

		Share:","Lunge with Elbow Instep","No Equipment","Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/140-1.jpg"
