web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225479-29","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Seated Machine Close-Grip Shoulder Press
			    
			    

	
		Target Body Part:
		Arms, Shoulders
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/187/seated-machine-close-grip-shoulder-press/","Step 1
Starting Position: Sit with your back firmly supported against the backrest. Adjust the seat height so that the handles are level with your shoulders or just higher than your shoulders. Grasp the handles closest to your body firmly with a full grip (thumbs clasped around the handles) and maintain a neutral position with your wrists (i.e., wrists in line with your forearms).  Position your elbows pointing towards the front of your body (i.e., not in the traditional 3 and 9 o'clock positions where the elbows are aligned with the midline of your trunk).  This position shifts more of the load into the triceps and away from the shoulders.  Position your feet firmly on the floor or on the foot rests to stabilize your body.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, but do not press your low back into the backrest.  Maintain the natural arch in your low back and avoid arching your back throughout the exercise.  Depress and retract your scapulae (pull shoulders back and down) and attempt to hold this position throughout the exercise.

Step 2
Gently exhale and slowly perform an upward pressing movement, extending your elbows overhead while maintaining a neutral wrist position, head aligned with your spine and avoiding arching your low back.

Step 3
Continue pressing until your elbows are fully extended, but not locked.  Pause momentarily then gently contract your lats (back muscles) to pull the handles back down towards your starting position, allowing your elbows to flex (bend) in a slow, controlled manner while returning to their starting forward-facing position. Repeat the movement.

Step 4
Exercise Variation: To increase the exercise intensity, perform the following variations:
(a) Perform unilateral (one arm at a time) presses
(b) Sit upright off the backrest, which will require a greater effort from your core to stabilize your trunk as you perform the press movement.
 

This position is more comfortable and less stressful on the shoulders and more appropriate for individuals who experience some discomfort when performing traditional shoulder presses as it shifts more load into the triceps. In the overhead position, the shoulder is relatively unstable. To protect your shoulder it is important to engage your lats (back muscles) to initiate the downward movement as oppsed to simply yielding to gravity. This will help stabilize your shoulder.

			

		Share:","Seated Machine Close-Grip Shoulder Press","Weight Machines / Selectorized","Arms, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/187-1.jpg"
"1712225481-30","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Seated High Back Row 
			    
			    

	
		Target Body Part:
		Arms, Back, Shoulders
	
	
		Equipment:
		Bench, Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/46/seated-high-back-row/","Using a cable machine and a wide bar handle and place the feet sit on a bench facing the cable with feet on the floor. Keep the knees bent and the back straight. Hold the straight portion of the bar with the palms facing down, keeping the elbows wide, and pull the bar towards the top of the chest. When the bar touches the chest, pause for a second before slowly straightening the arms to return the weight to the starting position. 
			

		Share:","Seated High Back Row","Bench, Resistance Bands/Cables","Arms, Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/46-1.jpg"
"1712225483-31","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Rotator Cuff Internal Rotation
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/351/rotator-cuff-internal-rotation/","Place a cable pulley at about waist-height, and attach a single handle holding it in the right hand with the right side of body closest to the machine. Keep the right elbow tucked in to the body, and rotate the shoulder forward to bring the right hand to the front of stomach. Pause for one second before slowly lowering the weight, still keeping elbow close to the body.
			

		Share:","Rotator Cuff Internal Rotation","Resistance Bands/Cables","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/351-1.jpg"
"1712225485-32","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Rotator Cuff External Rotation
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/352/rotator-cuff-external-rotation/","Place a cable pulley at about waist-height and attach a single handle, holding it in the left hand so that the right side of the body is closest to the machine. Keep the left elbow tucked in to the body, and turn the shoulder back away from the body to move the left hand to the outside of the body (the cable should pass in front of the stomach). Pause for one second before slowly lowering the weight to the starting position. 
			

		Share:","Rotator Cuff External Rotation","Resistance Bands/Cables","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/352-1.jpg"
"1712225487-33","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Rotational Uppercut
			    
			    

	
		Target Body Part:
		Arms, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/369/rotational-uppercut/","Stand with the feet hip-width apart, hold one dumbbell in each hand with the palms facing up, and the elbows close to the rib cage. Sink back into the hips and press the left foot into the ground to turn to the right, keep the left elbow bent and perform an uppercut with the left arm, bringing the left elbow to shoulder-height. Slowly lower the left arm and turn back to the center. Push the right foot into the ground to turn the left hip while swinging the right arm up in an uppercut.
			

		Share:","Rotational Uppercut","Dumbbells","Arms, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/369-1.jpg"
"1712225490-34","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Rotational Overhead Press
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Dumbbells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/368/rotational-overhead-press/","Stand with the feet hip-width apart, hold one dumbbell in each hand with the palms facing each other and the weights in front of the shoulders. Keep the back straight and turn to the right, and when facing the 3 o’clock position press the right hand straight into the air. To lower the weight, pull the elbow back down and keep the back straight while turning to the left. When facing the 9 o’clock position on the left side, press the left hand straight into the air.
			

		Share:","Rotational Overhead Press","Dumbbells","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/368-1.jpg"
"1712225492-35","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Reverse Slam
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/218/reverse-slam/","Stand with the ball in both hands in front of the body. Jump up on the toes and raise the ball overhead, then quickly bend the elbows to slam the ball down behind the body. Turn around and pick up the ball, and repeat. 
			

		Share:","Reverse Slam","Medicine Ball","Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/218-1.jpg"
"1712225494-36","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Reverse Fly
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		Resistance Bands/Cables
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/353/reverse-fly/","Place two cable pulleys at about shoulder-height (or slightly below) and stand so that each pulley is on either side of the body. With the left hand, grab the handle from the pulley on the right side of the body. With the right hand, grab the pulley on the left, starting the exercise with both arms crossed in front of the body. Keep the back straight, press the feet into the floor, and spread both arms apart until they are in a straight line. Pause before slowly returning to the starting position.
			

		Share:","Reverse Fly","Resistance Bands/Cables","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/353-1.jpg"
"1712225496-37","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Push-up with Single-leg Raise
			    
			    

	
		Target Body Part:
		Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/42/push-up-with-single-leg-raise/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core and abdominal muscles (""bracing"") and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase, contract your glutes (butt) and quadriceps (thigh) muscles to create stability for your core. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or be allowed to flare outwards slightly.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. As your press upwards, extend your left hip to lift your left foot off the floor, keeping the knee extended. Attempt to avoid rotation in your hip as you raise the left leg off the floor. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows and your left leg is extended off the floor. Hold this position briefly before returning to your starting position. Repeat with your opposite leg
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up with Single-leg Raise","No Equipment","Arms, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/42-1.jpg"
"1712225498-38","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Push-up
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/41/push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward or turned slightly inward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body without any bend at the hips or knees. Stiffen your torso by contracting your core/abdominal muscles (""bracing""), your glute and quadriceps muscles and align your head with your spine. Place your feet together with your ankles dorsiflexed (toes pointed towards your shins).
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase. Continue to lower yourself until your chest or chin touch the mat/floor. Allow your elbows to flare outwards during the lowering phase.
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. For extra strength think about pushing the floor away from you. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Step 5
An alternative position is to turn your hands to face forwards and keep your your elbows close to your sides during the downward phase. This shifts the emphasis from the chest muscles onto the triceps and may reduce stresses in the shoulder joint.
Pushing through the heel and outside surface of your palm provides greater force in your press and stability to your shoulders.
			

		Share:","Push-up","No Equipment","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/41-1.jpg"
"1712225500-39","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=3","Prone Scapular (Shoulder) Stabilization Series - I, Y, T, W, O Formation
			    
			    

	
		Target Body Part:
		Back, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/249/prone-scapular-shoulder-stabilization-series-i-y-t-w-o-formation/","Step 1
Starting Position: Lie prone (on your stomach) on a mat, with your arms and legs fully extended.  Point your toes away from your body and fully extend your elbows and fingers, positioning your palms facing inwards.  Stiffen (“brace”) your abdominal muscles to stabilize your spine, depress and retract your scapulae (pull shoulders back and down) and attempt to hold these positions throughout the exercise. Align your head with your thoracic (upper) spine.

Step 2
“I” Formation: Gently exhale and slowly lift your arms off the floor (maintain a  formation of the letter “I”), with palms facing inward.  Keep your head aligned with your thoracic (upper) spine.  Focus on generating most of your lift through your shoulders and not the low back although some low back extension (arching) is acceptable.  Hold this position for 5 – 10 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.

Step 3
“Y” Formation: From the same starting position, gently exhale and slowly lift your arms off the floor, moving your arms into the “Y” formation (45-degree angle to form the letter “Y”) as illustrated with palms facing inward.  Maintain your head alignment with your thoracic (upper) spine.  Focus on generating most of your lift through your shoulders and not the low back although some low back extension (arching) is acceptable.  Hold this position for 5 – 10 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.

Step 4
“T” Formation: From the same starting position, gently exhale and slowly lift your arms off the floor, moving your arms into the “T” formation (90-degree angle to form the letter “T”) as illustrated with palms facing forward.  Maintain your head alignment with your thoracic (upper) spine.  Focus on generating most of your lift through your shoulders and not the low back although some low back extension (arching) is acceptable.  Hold this position for 5 – 10 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.

Step 5
“W” Formation: From the same starting position, gently exhale and slowly lift your arms off the floor, flexing (bending) your elbows and dropping them to a 45-degree angle to the sides of your body as illustrated with palms facing inward (“W” formation to form the letter “W”).  Maintain your head alignment with your thoracic (upper) spine.  Focus on generating most of your lift through your shoulders and not the low back although some low back extension (arching) is acceptable.  Hold this position for 5 – 10 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.

Step 6
“O” Formation: From a position with arms at your sides, gently exhale and elevate your shoulders while internally rotating both arms as if reaching behind to scratch your back.  Overlap your hands in the small of your back into an “O” formation (form the letter “O”).  Maintain your head alignment with your thoracic (upper) spine.  Focus on generating most of your lift through your shoulders and not the low back although some low back extension (arching) is acceptable.  Hold this position for 5 – 10 seconds then relax and return to your starting position.  Perform 2 – 4 repetitions.

RELATED EXERCISE: Supine Shoulder Stability-Mobility Series
			

		Share:","Prone Scapular (Shoulder) Stabilization Series - I, Y, T, W, O Formation","No Equipment","Back, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/249-1.jpg"
"1712225505-40","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Overhead Slams
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/182/overhead-slams/","Step 1
Starting Position: Stand with your feet hip-width apart and holding a medicine ball in both hands directly in front of your chest; grasp the ball with your hands in a neutral position (palms facing each other), and elbows fully flexed (bent) and facing down towards the floor. 
 
Step 2
Downward Phase: Begin your downward phase by first shifting your hips backwards then slowly moving downwards to create a hinge-like movement at your knees. Continue to lower yourself until your feel your heels about to lift off the floor. Depress and retract your scapulae (pull your shoulders down and back) and engage your abdominal / core muscles (""bracing"") to stiffen your torso and support your spine. Maintain a flat back by bending forward at the hips, keep your head facing forward and reach the medicine ball back between your legs to prepare to bring it up overhead in a rapid motion.  
 
Step 3
Upward phase: Swing the medicine ball upwards over your head while reaching it back behind your head and neck and simultaneously straightening your legs and rolling up on the balls of your toes to create triple extension (ankle plantarflexion, knee and hip extension); lean back while pushing the hips forward to lengthen the abdominal muscles, keep the abdominals contracted and engaged (bracing) throughout the movement to ensure spinal stability.  
Step 4
Explosively bring the ball down over your head to throw it directly downwards into the floor while dropping your weight back into your hips.  As you throw the ball down, make sure you are maintaining the abdominal bracing and hinge from the hips to maintain spinal stability.
Step 5 
Exercise Variation: Use a bouncing medicine ball to throw it straight down and have the ball bounce back up into your hands to perform continuous repetitions. 
If using a bouncing medicine ball make sure that you have ample space for safety; if you are using a non-bouncing medicine ball (a ""dead"" ball) make sure you are on a solid, stable floor that can support the force of the weight being thrown explosively into the floor.
 
			

		Share:","Overhead Slams","Medicine Ball","Back, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/182-1.jpg"
"1712225507-41","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Overhead Medicine Ball Throws
			    
			    

	
		Target Body Part:
		Butt/Hips, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/178/overhead-medicine-ball-throws/","Step 1
Starting Position: Make sure that you are working with a partner who can catch the ball, let the partner feel the medicine ball first so they know how much it weighs and can prepare to catch it.  Position your body directly facing your partner with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest held up and out, head in line with your spine or slightly extended (raised), heels on the floor.  Stand with the feet hip-width apart, the left foot slightly forward, the right foot slightly back while holding a medicine ball between both hands; contract and brace the abdominals while depressing and retracting your shoulder blades.  Your eyes should be looking directly at the target in order to properly aim the throw. 
Step 2
Keep your feet pressed into the ground, continue to contract and brace your abdominal  muscles, swing your arms upwards to lift the medicine ball overhead and bend your elbows to reach the medicine ball behind your head.  As you lift the ball over your head, shift your weight back into your right leg and lean back to engage the core muscles for extra power for the throw.  While preparing to throw the ball aim the throw by keeping your eyes on your partners hands as you pull the ball back over your head.
 
Step 3
Explosively step forward with the right leg and quickly bring your arms forward over your head to generate power for throwing the ball.  While stepping forward with the right leg, push the left leg into the ground create triple extension (ankle plantar flexion with knee and hip extension) and generate more forward momentum for the ball. 
Step 4 
Exercise Variation: Repeating throws: Use a wall with a medicine ball capable of bouncing and position yourself so that you can throw the ball into the wall and quickly catch it to prepare for the next throw. 
The purpose of this exercise is to generate upper body power, use a ball that is no more than 10% of your bodyweight to ensure that you can acheive the appropriate velocity for the throw.
 
 
			

		Share:","Overhead Medicine Ball Throws","Medicine Ball","Butt/Hips, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/178-1.jpg"
"1712225509-42","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Medicine Ball Push-ups
			    
			    

	
		Target Body Part:
		Abs, Chest, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/40/medicine-ball-push-ups/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you. Slowly bend forward to place your palms on the sides of a medicine ball. Carefully shift your weight forward until your shoulders are positioned directly over your hands and the medicine ball. Reposition your feet as needed to allow full extension of your body without any sagging (downwards) or hiking (upwards) at the hips. Stiffen your torso by contracting your core and abdominal muscles (""bracing""). Your head should be aligned with your spine.
Step 2
Downward Phase: Slowly lower your body towards the ball while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during the downward phase. Contract your glutes (butt) and quadriceps (thigh) muscles to help maintain stability. Continue to lower yourself until your chest nears or lightly touches the ball. Your elbows should either remain close to the sides of your body or flare outwards slightly.
Step 3
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Step 4
An alternate ball with handles can be substituted that reduces the pressure on your wrists. When using this type of ball, maintain a neutral wrist position throughout the exercise.
As the ball adds instability to this exercise, your movements need to be slow and controlled to reduce the chance of injury.
			

		Share:","Medicine Ball Push-ups","Medicine Ball","Abs, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/40-1.jpg"
"1712225511-43","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Medicine Ball Lunge to Chest Pass
			    
			    

	
		Target Body Part:
		Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/264/medicine-ball-lunge-to-chest-pass/","Step 1
Before you begin make sure that you are working with a partner who can catch the ball, (let the partner feel the medicine ball first so he or she knows how much it weighs and can prepare to catch it) or be sure that you have a solid wall or medicine ball rebounder that can withstand the forces of impact from a medicine ball.  
Starting Position: Stand on the floor in an athletic ready position with both feet hip-width apart, position your body directly facing your partner (or wall / rebounder), your should be at least 5-8 feet away from your partner and each partner should maintain the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest lifted up, head in line with your spine or slightly extended (raised).   Firmly hold a medicine ball between both hands right in front of your chest; contract and brace the abdominals and keep your hips pressed forward by contracting your glutes.  Your head should be level and your eyes should be looking directly at the target. 
 
Step 2
The partner preparing to catch the medicine ball should stand with his or her feet firmly planted into the ground, the hips slightly flexed, the abdominals engaged and both hands held straight in front of the chest in order to provide a target for the partner throwing the ball.  The person throwing the ball should step forward with the right foot into a forward lunge, as the right foot hits the ground bend your left knee to allow you to sink into your right hip simultaneously push the medicine ball away from your chest to throw it directly to your partner. 
Step 3
The partner catching the ball should catch it in a standing position with the arms outstretched straight out in front of his or her body, as the medicine ball hits the hands, allow it to decelerate towards the chest.  Once the catching partner catches the medicine ball he or she should then step forward with the left leg into a forward lunge to throw the ball back to the partner who originated the throw who should be standing with the hips flexed, both feet hip width apart and the arms outstretched straight in front of his or her body to prepare to catch the ball.  
Step 4
The partner who originated the throwing should again step forward with his or her right leg into a forward lunge and throw the medicine ball back to the other person who is standing with outstretched hands prepared to catch the ball and step back into a forward lunge. 
Step 5
The partner catching the ball should first catch the ball with both hands and the feet hip width apart before stepping forward into a forward lunge with the left leg to throw another chest pass back to the partner who originated the lunging and throwing movement.  Perform a number of lunge and throws stepping with one leg before alternating and conducting the same number of lunge and throws stepping forward with the other leg.
Step 6
Exercise Variation: The partner catching the ball can balance on one leg to work on core stability while decelerating the forces related to catching the ball before stepping into the forward lunge. 
 

During the entire thowing and catching sequence each partner should position his or her body with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Each partner should keep his or her chest held up and out, the head in line with his or her spine and both hands out front while preparing to catch the ball (holding the hands in front of the body gives the partner throwing the ball a target to aim for when releasing the ball; the throwing partner should keep his or her eyes on the catching partner's hands to ensure good aim).

			

		Share:","Medicine Ball Lunge to Chest Pass","Medicine Ball","Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/264-1.jpg"
"1712225513-44","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Lying Chest Fly
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/21/lying-chest-fly/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on a flat bench with your feet placed firmly on the floor or upon a raised platform to allow you to maintain a neutral (flat to normal) spine. If working with a spotter, signal the spotter for assistance in handing you the dumbbells.
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. Signal the spotter for assistance in moving to the starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle), pressing the dumbbells to a position shoulder-width apart with your elbows extended. Externally rotate the arms (rotate your elbows to face outward and palms to face inward), slightly flexing the elbows, but maintaining a neutral wrist position (avoid flexion/extension at the wrist joint).
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison in a wide arc until they lie level with your shoulders or chest. Keep the dumbbells parallel with each other during the movement. Maintain your slightly flexed elbows, neutral wrist position and contact of your head, shoulder, butt and feet with the bench and floor/riser.
Step 4
Upward Phase: Exhale and slowly raise the dumbbells upward in a wide arc back to your starting position, keeping the elbows slightly flexed, wrists neutral and making contact with the head, shoulders, butt and feet with the bench and floor/riser.
Safety is very important in this exercise. A spotter should adopt a split-stance position or half-kneeling position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Lying Chest Fly","Bench, Dumbbells","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/21-1.jpg"
"1712225515-45","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Lunge with Overhead Press
			    
			    

	
		Target Body Part:
		Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/143/lunge-with-overhead-press/","Step 1
Starting Position: Stand with your feet together. Depress and retract your scapulae (pull your shoulders down and back) without arching your low back, and ""brace"" (engage your abdominal/core muscles) to stiffen your spine. Hold a light-to-moderate weight medicine ball in front of your chest with both hands firmly holding on to the ball. 

Step 2
Step forward slowly lift the right foot off the floor, stabilizing your body on the left (stance / supporting) leg.  Maintain the abdominal bracing in order to avoid any sideways tilting or swaying in your upper body and press the left (stance / supporting) foot firmly into the ground to reduce any unwanted movement and maintain stability. Hold this position momentarily before stepping forward. The right (swing) leg should initiate contact with a heel strike first, slowly transferring your body weight into the right (forward) leg with the foot placed firmly on the floor, think about lowering yourself into your hips by allowing your weight to shift downwards towards the floor instead of forward. As you load your bodyweight into the right leg, avoid any sideways tilting or swaying in your upper body and try not to move the left (supporting) foot. While simultaneously lowering yourself into your right leg and hip, lift your hands holding the medicine ball straight overhead while continuing to maintain the abdominal bracing.

Step 3
While in the bottom (downward) phase of the lunge, pull the medicine ball back down towards your chest, continue to maintain a stiff core and drive your right foot into the ground to extend the right knee and straighten the leg to return to the original (starting) position of standing with both feet under the hips and the ball held in front of the chest.  Repeat for a specific number of repetitions or a certain period of time. 

Step 4
Exercise Variation: Begin with a light-weight medicine ball in order to learn how to maintain stability all of the way through the movement.  To increase the level of difficulty and to improve core and shoulder strength, once you can perform 8-12 repetitions on each leg, increase the weight of the medicine ball.  Another option is to hold one dumbbell in each hand, start with the elbows bent at ninety degrees and tucked in to the side, at the bottom of the lunge, bend the elbows to bring the weight up to the shoulders and press it directly overhead.

Forward Lunge, Forward Lunge with arm drivers, Dumbbell Step-ups
			

		Share:","Lunge with Overhead Press","Medicine Ball","Abs, Butt/Hips, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/143-1.jpg"
"1712225517-46","https://www.acefitness.org/resources/everyone/exercise-library/body-part/shoulders/?page=2","Lateral Shoulder Raise
			    
			    

	
		Target Body Part:
		Shoulders
	
	
		Equipment:
		Weight Machines / Selectorized
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/295/lateral-shoulder-raise/","Adjust the weight to the appropriate level before beginning. Sit facing the machine with the feet out in front and arms slightly bent and the pads resting just above the elbows. Keeping the arms bent at 90 degrees, lift the pads upward by pressing out through the elbows and raising the upper arms. Slowly return to the starting position. 
			

		Share:","Lateral Shoulder Raise","Weight Machines / Selectorized","Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/295-1.jpg"
