web-scraper-order,web-scraper-start-url,exercise-selector,exercise-selector-href,instructions,name,equipment,bodypart,image-src
"1712225153-31","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=2","Medicine Ball Lunge to Chest Pass
			    
			    

	
		Target Body Part:
		Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Medicine Ball
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/264/medicine-ball-lunge-to-chest-pass/","Step 1
Before you begin make sure that you are working with a partner who can catch the ball, (let the partner feel the medicine ball first so he or she knows how much it weighs and can prepare to catch it) or be sure that you have a solid wall or medicine ball rebounder that can withstand the forces of impact from a medicine ball.  
Starting Position: Stand on the floor in an athletic ready position with both feet hip-width apart, position your body directly facing your partner (or wall / rebounder), your should be at least 5-8 feet away from your partner and each partner should maintain the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Keep your chest lifted up, head in line with your spine or slightly extended (raised).   Firmly hold a medicine ball between both hands right in front of your chest; contract and brace the abdominals and keep your hips pressed forward by contracting your glutes.  Your head should be level and your eyes should be looking directly at the target. 
 
Step 2
The partner preparing to catch the medicine ball should stand with his or her feet firmly planted into the ground, the hips slightly flexed, the abdominals engaged and both hands held straight in front of the chest in order to provide a target for the partner throwing the ball.  The person throwing the ball should step forward with the right foot into a forward lunge, as the right foot hits the ground bend your left knee to allow you to sink into your right hip simultaneously push the medicine ball away from your chest to throw it directly to your partner. 
Step 3
The partner catching the ball should catch it in a standing position with the arms outstretched straight out in front of his or her body, as the medicine ball hits the hands, allow it to decelerate towards the chest.  Once the catching partner catches the medicine ball he or she should then step forward with the left leg into a forward lunge to throw the ball back to the partner who originated the throw who should be standing with the hips flexed, both feet hip width apart and the arms outstretched straight in front of his or her body to prepare to catch the ball.  
Step 4
The partner who originated the throwing should again step forward with his or her right leg into a forward lunge and throw the medicine ball back to the other person who is standing with outstretched hands prepared to catch the ball and step back into a forward lunge. 
Step 5
The partner catching the ball should first catch the ball with both hands and the feet hip width apart before stepping forward into a forward lunge with the left leg to throw another chest pass back to the partner who originated the lunging and throwing movement.  Perform a number of lunge and throws stepping with one leg before alternating and conducting the same number of lunge and throws stepping forward with the other leg.
Step 6
Exercise Variation: The partner catching the ball can balance on one leg to work on core stability while decelerating the forces related to catching the ball before stepping into the forward lunge. 
 

During the entire thowing and catching sequence each partner should position his or her body with the spine in neutral (normal-to-flat), shoulders depressed (no shrugging) with scapulae retracted (squeezing shoulder blades together). Each partner should keep his or her chest held up and out, the head in line with his or her spine and both hands out front while preparing to catch the ball (holding the hands in front of the body gives the partner throwing the ball a target to aim for when releasing the ball; the throwing partner should keep his or her eyes on the catching partner's hands to ensure good aim).

			

		Share:","Medicine Ball Lunge to Chest Pass","Medicine Ball","Abs, Back, Butt/Hips, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/264-1.jpg"
"1712225157-32","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Lying Pullovers
			    
			    

	
		Target Body Part:
		Chest
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/37/lying-pullovers/","Lie face up on a bench with the feet resting comfortably on the floor, and straighten the arms above the chest while holding one dumbbell in each hand with the palms facing each other. Slowly stretch the arms up overhead while keeping the elbows straight. Once the arms are overhead slowly pull the weights back up to the original starting position. Repeat for the desired number of repetitions.
			

		Share:","Lying Pullovers","Bench, Dumbbells","Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/37-1.jpg"
"1712225159-33","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Lying Chest Fly
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/21/lying-chest-fly/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on a flat bench with your feet placed firmly on the floor or upon a raised platform to allow you to maintain a neutral (flat to normal) spine. If working with a spotter, signal the spotter for assistance in handing you the dumbbells.
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. Signal the spotter for assistance in moving to the starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle), pressing the dumbbells to a position shoulder-width apart with your elbows extended. Externally rotate the arms (rotate your elbows to face outward and palms to face inward), slightly flexing the elbows, but maintaining a neutral wrist position (avoid flexion/extension at the wrist joint).
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison in a wide arc until they lie level with your shoulders or chest. Keep the dumbbells parallel with each other during the movement. Maintain your slightly flexed elbows, neutral wrist position and contact of your head, shoulder, butt and feet with the bench and floor/riser.
Step 4
Upward Phase: Exhale and slowly raise the dumbbells upward in a wide arc back to your starting position, keeping the elbows slightly flexed, wrists neutral and making contact with the head, shoulders, butt and feet with the bench and floor/riser.
Safety is very important in this exercise. A spotter should adopt a split-stance position or half-kneeling position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Lying Chest Fly","Bench, Dumbbells","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/21-1.jpg"
"1712225161-34","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Incline Chest Press
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/25/incline-chest-press/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on an incline bench angled between 45 and 60 degrees with your feet placed firmly on the floor or on a raised platform to allow you to maintain a neutral spine (flat to normal curvature).
 
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. If using a spotter, signal for assistance in moving to your starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle) and press the dumbbells in unison to a level over your eyes or slightly higher, with your elbows fully extended. Maintain a neutral wrist position (avoid flexion / extension at the wrist joint).
 
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison and in a controlled movement towards your upper chest, but moving slightly wider towards the armpits. Gently touch the dumbbells to your chest without bouncing, maintaining your neutral wrist position. Keep the elbows under your wrists, and either close to your sides (emphasizes more triceps) or flared out from the body (emphasizes more pectorals). Maintain all points of contact with the bench and floor/riser and avoid any arching in the low back.
 
Step 4
Upward Phase: Exhale and gently press upwards to full elbow extension with the dumbbells positioned at your starting position. Maintain your points of contact with the bench and floor/riser, avoid arching your back during the lift and maintain your neutral wrist position throughout the movement.
 
Step 5
At the end of the set, signal your spotter to assist you in taking the dumbbells and maintain a firm grip until the dumbbells are taken from your hands.
Safety is very important in this exercise. A spotter should adopt a split-stance position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Incline Chest Press","Bench, Dumbbells","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/25-1.jpg"
"1712225163-35","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Inchworms
			    
			    

	
		Target Body Part:
		Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/254/inchworms/","Step 1
Starting Position:  From a standing position with your feet together or slightly apart, stiffen (“brace”) your abdominal muscles to stabilize your spine.   

Step 2
Gently exhale and bend forward from your hips (""hip hinging""), keeping your knees extended (but not locked), and extend your arms in front of your body while slowly lowering your torso towards the floor until you can place your fingers or palms of your hands on the floor in front of your body.  Maintaining a flat spine and a soft bend in your knees during this movement is acceptable.

Step 3
Slowly begin to walk your hands forward (6-12” or 12 ½ - 25 cm steps) without moving your feet (your heels will begin to rise off the floor).  Continue walking yourself forward until you reach a full-push-up position where your spine, hips and head are level with the floor (plank position).

Step 4
Perform one full push-up, lowering your chest and hips simultaneously to the floor while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards during this downward phase.  Continue to lower yourself until your chest or chin touch the floor. Allow your elbows to flare outwards during the lowering phase.   

Step 5
Press upwards through your arms while maintaining a rigid torso and head aligned with your spine.  Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms fully extend at the elbows.  Slowly begin walking your feet forward towards your hands, taking 6-12” steps without moving your hands.  Maintain a flat spine throughout and continue walking until your feet are close to your hands.  

Step 6
Repeat this movement and continue for 10 – 15 yards (9-13 m).

Step 7
Exercise Variation:  You can progress this exercise by adding multiple push-ups in the lowered position.

To maximize the benefits of this exercise and reduce the potential for injury, it is important to monitor the position of your spine throughout the exercise.  Focus on keeping your spine flat and avoid any rounding of your low back.  Smaller steps help maintain correct body position.  Reaching too far forward with your arms will put unnecessary stress on the shoulders. 

			

		Share:","Inchworms","No Equipment","Abs, Arms, Back, Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/254-1.jpg"
"1712225166-36","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Halo
			    
			    

	
		Target Body Part:
		Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/394/halo/","Stand with the feet approximately shoulder-width apart and hold a kettlebell by the horns directly in front of the chest. Keep the back straight while moving the kettlebell from in front of the chest to over the right shoulder, reaching across the body with the left arm. Continue moving the kettlebell around and behind the head to bring it back to the chest by passing it over the left shoulder. Continue for the desired number of repetitions before switching directions.
			

		Share:","Halo","Kettlebells","Back, Butt/Hips, Chest, Full Body/Integrated, Legs - Thighs, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/394-1.jpg"
"1712225168-37","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Close-grip Bench Press
			    
			    

	
		Target Body Part:
		Arms, Chest
	
	
		Equipment:
		Barbell
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/311/close-grip-bench-press/","Lie face up on a barbell bench, then reach up and grip the bar with the hands directly in line with the shoulders and the elbows pointed towards the feet. Unrack the bar and bring it towards the chest by bending the elbows and keeping them close to the ribs. Push the feet into the floor, and press the hips into the bench as the bar is pushed away from the chest to return to the starting position.
			

		Share:","Close-grip Bench Press","Barbell","Arms, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/311-1.jpg"
"1712225170-38","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","CKC Parascapular Exercises
			    
			    

	
		Target Body Part:
		Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/259/ckc-parascapular-exercises/","Step 1
Starting Position: Kneel on an exercise mat or floor, positioning your knees and feet hip-width apart, with your feet dorsi-flexed (toes pointing towards your body). Slowly lean forward to place your hands on the mat, positioning them directly under your shoulders at shoulder-width with your fingers facing forward. Reposition your hands and knees as necessary so that your knees are directly under your hips and hands are directly under your shoulders. Stiffen your abdominal muscles to position your spine in a neutral position, avoid any excessive sagging or arching.
Step 2
Slide your right hand forward to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Internally rotate both arms turning your finger tips to the center.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions. 

Step 3
Exercise Variation: 

Progress to a full push up position.  

Arms fully extended, position your shoulders directly over your elbows, for, and head in line with your spine. Stiffen your abdominal muscles (“brace”) to stabilize your spine, then depress and retract your scapulae (pull your shoulders down and back) Keep your hips and glutes down, maintaining a flat back avoiding any arching (sagging) in the low back.  Avoid any bending at the knee.  Keep your legs fully extended and quadriceps contracted.  Your feet are dorsiflexed (toes pointing towards your shins).
Slide your right hand forward to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Internally rotate both arms turning your finger tips to the center.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions.



 

Progress adding a shoulder drop. 

From push up position, slide your right hand to a staggered stance position, moving it 6 to 12 inches forward of the shoulder.  Drop your left shoulder toward the floor.  Hold this position for 5-10 seconds for a total of 2-4 repetitions.  Repeat switching hand positions. 



			

		Share:","CKC Parascapular Exercises","No Equipment","Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/259-1.jpg"
"1712225172-39","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Chest Press
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		Bench, Dumbbells
	
	
		Difficulty:
		
			
				
                            Intermediate
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/19/chest-press/","Step 1
Starting Position: Grasp two dumbbells and lie supine (on your back) on a flat bench with your feet firmly placed on the floor or upon a raised platform to allow you to maintain a flat or neutral (flat) spine. If working with a spotter, signal the spotter for assistance in handing you your the dumbbells.
Step 2
Depress and retract your scapulae (pull shoulders down and back) to make firm contact with the bench. Your head, shoulders, butt and feet should make contact with the bench and floor/riser throughout the exercise. Signal your spotter for assistance in moving to your starting position. Grasp each dumbbell with a closed, pronated grip (palms facing forward, thumbs wrapped around the handle), press the dumbbells to a position level with or just below your eyes with the elbows fully extended. Maintain a neutral wrist position (avoid flexion/extension at the wrist joint).
Step 3
Downward Phase: Inhale and slowly lower the dumbbells in unison and in a controlled movement towards your mid-chest, but moving slightly wider towards the armpits. Gently touch the dumbbells to your chest without bouncing, maintaining your neutral wrist position. Keep the elbows close to your sides (emphasizes more triceps) or flared out from the body (emphasizes more pectorals). Maintain all points of contact with the bench and floor/riser and avoid any arching in the low back.
Step 4
Upward Phase: Exhale and gently press upwards to full elbow extension with the dumbbells positioned at or just below the level of your eyes. Maintain your points of contact with the bench and floor/riser, avoid arching your back during the lift and maintain neutral wrist position throughout the movement.
Step 5
At the end of the set, signal your spotter to assist you in taking the dumbbells and maintain a firm grip until the dumbbells are taken from your hands.
Safety is very important in this exercise. A spotter should adopt a split-stance position or half-kneeling position with the hands positioned as close to the most distal (wrist) joint. Keep the hands near, but not touching the wrists unless needed.
			

		Share:","Chest Press","Bench, Dumbbells","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/19-1.jpg"
"1712225174-40","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Chest Press
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		Barbell, Bench
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/5/chest-press/","Lie face up on a flat bench, and grip a barbell with the hands slightly wider than shoulder-width. Press the feet into the ground and the hips into the bench while lifting the bar off the rack. Slowly lower the bar to the chest by allowing the elbows to bend out to the side. Stop when the elbows are just below the bench, and press feet into the floor to press the weight straight up to return to the starting position.
			

		Share:","Chest Press","Barbell, Bench","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/5-1.jpg"
"1712225176-41","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Cat-Cow
			    
			    

	
		Target Body Part:
		Back, Chest
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/15/cat-cow/","Step 1
Starting Position: Kneel on an exercise mat or floor, positioning your knees and feet hip-width apart, with your feet dorsi-flexed (toes pointing towards your body).
 
Step 2
Slowly lean forward to place your hands on the mat, positioning them directly under your shoulders at shoulder-width with your hands facing forward. Reposition your hands and knees as necessary so that your knees are directly under your hips and hands are directly under your shoulders.
 
Step 3
Gently stiffen your core and abdominal muscles to position your spine in a neutral position, avoiding any sagging or arching.
 
Step 4
Upward (Cat) Phase: Gently exhale and contract your abdominal muscles, pushing your spine upwards towards the ceiling and hold this position for 10 - 15 seconds. Allow your head to fall towards your chest, maintaining alignment with the spine.
 
Step 5
Downward (Cow) Phase: Slowly relax and yield to the effects of gravity. Let your stomach fall towards the floor (increasing the arch in your low back) and allow your shoulder blades to fall together (move towards the spine). Hold this position for 10 - 15 seconds before returning to your starting position
			

		Share:","Cat-Cow","No Equipment","Back, Chest","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/15-1.jpg"
"1712225178-42","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Bottom-up Press
			    
			    

	
		Target Body Part:
		Chest, Full Body/Integrated, Shoulders
	
	
		Equipment:
		Kettlebells
	
	
		Difficulty:
		
			
				
                            Advanced
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/396/bottom-up-press/","Stand with the feet hip-width apart so that the right foot is slightly in front of the left and hold a kettlebell in the right hand in a ‘bottom-up’ position by holding the top of the handle so that the bottom of the kettlebell is facing up. Keep a strong grip to maintain balance of the kettlebell. Push the right foot into the ground to shift the weight of the body forward while pressing the right arm straight overhead. Pull the right elbow back down to the rib cage to lower the weight. 
			

		Share:","Bottom-up Press","Kettlebells","Chest, Full Body/Integrated, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/396-1.jpg"
"1712225181-43","https://www.acefitness.org/resources/everyone/exercise-library/body-part/chest/?page=1","Bent Knee Push-up
			    
			    

	
		Target Body Part:
		Arms, Chest, Shoulders
	
	
		Equipment:
		No Equipment
	
	
		Difficulty:
		
			
				
                            Beginner
			
		
	


			    
		    
		    
                View Details","https://www.acefitness.org/resources/everyone/exercise-library/13/bent-knee-push-up/","Step 1
Starting Position: Kneel on an exercise mat or floor and bring your feet together behind you.
 
Step 2
Slowly bend forward to place your palms flat on the mat, positioning your hands shoulder-width apart with your fingers facing forward. Slowly shift your weight forward until your shoulders are positioned directly over your hands. Reposition your hands as needed to allow full extension of your body from the knees without any bend at the hips. Stiffen your torso by contracting your core and abdominal muscles (""bracing"").
 
Step 3
Downward Phase: Slowly lower your body towards the floor while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards during this downward phase. Continue to lower yourself until your chest or chin touch the mat or floor. Your elbows should remain close to the sides of your body or flare outwards slightly.
 
Step 4
Upward Phase: Press upwards through your arms while maintaining a rigid torso and head aligned with your spine. Do not allow your low back to sag or your hips to hike upwards. Continue pressing until the arms are fully extended at the elbows.
Push-ups place stress upon the wrist joints. To alleviate some of this stress you may opt to use dumbbells and grip the handles rather than place your hands on the floor. If your are pressing from an elevation such as a dumbbell, you do not need to lower your chest or chin to the floor, but rather lower yourself until your chest or chin are level with the dumbbell handles.
			

		Share:","Bent Knee Push-up","No Equipment","Arms, Chest, Shoulders","https://ik.imagekit.io/02fmeo4exvw/exercise-library/large/13-1.jpg"
